,state,fips,year,population_all,population_65,income_median_house_65,income_median_house_all,per_poverty_all,per_poverty_65,per_male_all,per_hear_diffi_65,per_vision_diffi_65,per_cog_diffi_65,per_ambu_diffi_65,per_selfCare_diffi_65,per_indeLive_diffi_65,per_oneRace_white_all,per_oneRace_baa_all,per_oneRace_aian_all,per_oneRace_asian_all,per_oneRace_nhopi_all,per_oneRace_other_all,per_twoRace_over_all,per_male_65,per_high_65,per_bachelor_65,per_employment_65,per_veteran_65,per_stamp_house_all,per_insured_65
8,Wyoming,56,2018,577737,96557,44870,61584,0.11058550802841452,0.07272669370077069,0.506416584402764,0.188,0.062,0.066,0.174,0.038,0.086,0.9146947486486066,0.006347178733576004,0.028014477175600662,0.010051286311937784,0.0019230203362429613,0.015228382464685487,0.02374090632935056,0.4559586565448388,0.9057655063848296,0.2482575059291403,0.21063204117774992,0.2259494391913585,0.050140715390094334,0.9980361351139042
9,California,6,2018,39557045,5667337,54272,75277,0.12801452628690468,0.10525782135517277,0.4972347913524384,0.134,0.061,0.094,0.217,0.09699999999999999,0.161,0.5949733606238787,0.057735606893790974,0.007654565703782979,0.14716936009755027,0.0039370736615942864,0.13785733995044372,0.05067269306895902,0.3125497919040283,0.8064110180848607,0.32202831770900514,0.18191975578653607,0.13981416668886992,0.08525509477344229,0.9894471016318552
10,Mississippi,28,2018,2986530,474423,36415,44717,0.19665866144132851,0.12371780272219512,0.4845360824742268,0.149,0.092,0.10300000000000001,0.27,0.094,0.16899999999999998,0.5810941125654188,0.3802402788520457,0.004431229554030932,0.008753302327450252,0.0004593960214697325,0.009970768751695109,0.015050911927889557,0.3179588679300961,0.7989304903008496,0.2086450277494978,0.14990584351939093,0.14939410610362486,0.14802052984313974,0.9973971042785098
11,Connecticut,9,2018,3572665,613147,54629,76348,0.10419538541338992,0.07949665738490816,0.4871794871794872,0.12,0.049,0.075,0.182,0.069,0.128,0.7524175930292932,0.10959661765096924,0.002661038748385309,0.04642332824376201,0.0002846614502059387,0.05463932386607757,0.033977437011306684,0.3864701286967073,0.8733778359838669,0.3365962811528068,0.21685349842696772,0.1557522095027783,0.11186561700207026,0.9935748166585332
12,Texas,48,2018,28701845,3599599,44319,60629,0.1489132176649668,0.11130253329797636,0.4964753272910373,0.152,0.075,0.096,0.23800000000000002,0.08800000000000001,0.149,0.7351118368871409,0.1228850270775276,0.005226040346883625,0.04985243979960173,0.0007477916489340668,0.05955871477948544,0.02661814946042668,0.3692130706781505,0.8001255139808628,0.2739494038085909,0.19657930286123534,0.1690513304398629,0.11929450680809482,0.9806261146272096
13,Idaho,16,2018,1754208,279441,42678,55583,0.11796043766256528,0.08618768435235424,0.5029821073558649,0.187,0.062,0.087,0.18899999999999997,0.069,0.11900000000000001,0.8988934037468761,0.006883448256991189,0.013126151516809865,0.015406382823473612,0.001575069775077984,0.033757114321676794,0.030358429559094475,0.4470031240941737,0.9183154941472439,0.25564967202379035,0.16021410959737473,0.21826789912718605,0.08863916785106284,0.9973453260988312
14,Maryland,24,2018,6042718,931041,59536,83242,0.089528678761162,0.07315155559372874,0.4850669412976314,0.11800000000000001,0.051,0.079,0.19399999999999998,0.071,0.129,0.5469470857319504,0.299680541107495,0.0022230062696951933,0.0627176379900568,0.0012098860148694675,0.05031543752331318,0.03690640536261993,0.3002563796868237,0.8669005983624781,0.3557652133472103,0.21488206212186145,0.17206975847465364,0.09416070417227942,0.9912579750743826
15,New Mexico,35,2018,2095428,368480,39989,47169,0.1946895322501327,0.13330818932884778,0.4962216624685138,0.19399999999999998,0.079,0.102,0.244,0.08199999999999999,0.161,0.7635375684585679,0.02198309844098676,0.0957603888083962,0.016299772647879098,0.0011763706507691984,0.06917966162521451,0.032063139368186354,0.3842270950933565,0.8319501736864958,0.31706198436821537,0.14704761452453322,0.19668910117238386,0.17259817175066394,0.9905654923315376
16,Alabama,1,2018,4887871,829663,37977,49861,0.16802075977554184,0.10251534996441124,0.4848016486347244,0.154,0.07,0.102,0.254,0.09,0.16399999999999998,0.6765395404256782,0.26740476579680605,0.004513826162760842,0.013317659160808458,0.0003676447271214808,0.017190920136803938,0.02066564359002109,0.3460887131281014,0.8260486486681942,0.2258169883434599,0.1468519205990866,0.18215347677309945,0.1333743714909141,0.9971036408908768
17,Tennessee,47,2018,6770010,1104797,39933,52375,0.15311434340656305,0.09163060570343724,0.4877049180327869,0.161,0.073,0.09699999999999999,0.24100000000000002,0.081,0.152,0.7733501132199214,0.16806489207549175,0.0028265837125794496,0.017584316714450942,0.0008115202193202078,0.014941336866562975,0.02242123719167328,0.3894932734248917,0.821836047708312,0.2299363593492741,0.16935508242690742,0.18513084304175334,0.12976559078651168,0.995598379787656
18,Vermont,50,2018,626299,123875,44302,60782,0.10979092274403296,0.0929457139302451,0.49186991869918706,0.161,0.055,0.083,0.168,0.059000000000000004,0.11,0.9409834599767842,0.012168309385772607,0.002783015780002842,0.018935045401637242,0.0002219387225590333,0.004494658302184739,0.020413572431059287,0.4381917255297679,0.9057598385469224,0.3523471241170535,0.2454397981836529,0.16653077699293642,0.10392427679982247,0.9946916601003608
19,Nevada,32,2018,3034392,475120,46406,58646,0.12945516310614585,0.09810591895015976,0.5017438963627305,0.147,0.07,0.081,0.217,0.078,0.127,0.6343860648195749,0.0924023659434905,0.014719917532078916,0.08243397688894513,0.006463238764141219,0.11823983190042685,0.051354604151342347,0.3766017006230005,0.8750526182859067,0.2648762417915474,0.16747743727900322,0.21080148173093116,0.11194448624104937,0.9862459203100564
20,West Virginia,54,2018,1805832,361216,36147,44097,0.17803950553072867,0.0998985757996744,0.4954591321897074,0.18899999999999997,0.08800000000000001,0.10400000000000001,0.261,0.087,0.17,0.930193395620412,0.03803177704238268,0.0014558386383672454,0.007453074261614591,0.00024974637729312585,0.003560685600875386,0.019055482459054883,0.4348949105244507,0.8246229402905741,0.1838927400779589,0.13888587991672574,0.19173292434443656,0.16607254904362714,0.9959203038748591
21,Oklahoma,40,2018,3943079,619601,40928,51924,0.15606399641100574,0.08717338283402562,0.4944388270980789,0.19899999999999998,0.08800000000000001,0.102,0.281,0.084,0.156,0.7217471422713062,0.07295821361935685,0.07790434835315245,0.02147915372732832,0.0009786768157574322,0.027900277930013567,0.07703218728308513,0.37806749827711705,0.8714156368372551,0.2458888865576395,0.18094186097181894,0.20911522092443366,0.12511731557721956,0.9931342761772368
22,Wisconsin,55,2018,5813568,986483,41362,60773,0.11046939067665076,0.0790849095362661,0.4972347913524384,0.135,0.047,0.063,0.174,0.061,0.11199999999999999,0.8527023335755254,0.06375293107434195,0.00866318240364609,0.028447246166209805,0.0003373143652916763,0.0208950854277442,0.025201906987240882,0.4321980206450592,0.9003490176718707,0.2460721573509123,0.16283389982391994,0.18612484959193415,0.1004409855140896,0.9972624254369772
23,Puerto Rico,72,2018,3195153,661216,17387,20296,0.4307613676674845,0.3820154379047552,0.4758909853249476,0.141,0.158,0.172,0.321,0.147,0.268,0.6507682104738021,0.12548256687551426,0.0012559648943258742,0.0016099385538032136,0.0002400511024041728,0.17269063484596825,0.04795263325418219,0.2900701132458985,0.5734827953346562,0.17608769297778634,0.062115360184871515,0.06926480907903015,0.4175242044798527,0.993133606907414
24,Kansas,20,2018,2911510,462191,42989,58218,0.11967915687551316,0.07955137237220312,0.497991967871486,0.17300000000000001,0.061,0.08199999999999999,0.221,0.069,0.132,0.8403965639822635,0.058780838808728114,0.009214806062833376,0.028316577995610524,0.0010060071921442824,0.025173535381983917,0.03711167057643628,0.4151249158897512,0.9056039602675084,0.2893370922410865,0.19225833043049306,0.18673232494791114,0.07275844179677574,0.9953807135208252
25,Virginia,51,2018,8517685,1318225,51401,72577,0.1070470511290105,0.08382931441641364,0.4921279837480955,0.13699999999999998,0.063,0.083,0.209,0.079,0.14,0.6736079110697332,0.19154406390938386,0.002613973162895787,0.06520809351367185,0.0006643823996778467,0.02532883054491919,0.04103274539971835,0.3495382047829468,0.8465944736293122,0.3296978892070777,0.1929000868592236,0.1939630943124277,0.07926030475600247,0.9891859101136812
26,North Dakota,38,2018,760077,116433,44824,63837,0.10679937176840136,0.10283527128267456,0.514798641436196,0.17300000000000001,0.073,0.063,0.20800000000000002,0.049,0.11199999999999999,0.8573960269814769,0.03407023235803741,0.05429713042231248,0.018088956776747614,0.0004460074439826492,0.01258951395713855,0.02311213206030441,0.4442812604673933,0.8661204297750638,0.22444667748834093,0.19971626600705988,0.19225649085740296,0.06974370214964537,0.9959547952908738
27,New Jersey,34,2018,8908520,1438289,53637,81740,0.09521730792291926,0.07985810681538466,0.4882292732855681,0.11,0.052000000000000005,0.07200000000000001,0.20199999999999999,0.076,0.135,0.6686339594006636,0.13559996497734753,0.0023719989403402585,0.097458724906045,0.00032654133346504243,0.06783775531738158,0.027771055124756968,0.3431445279773397,0.8490011395484496,0.31362333995462666,0.2086459584965191,0.1295581068895055,0.08158840854796963,0.9900504864460454
28,Ohio,39,2018,11689442,1996163,41406,56111,0.13893951438018204,0.08623916663728687,0.490316004077472,0.138,0.061,0.079,0.212,0.07200000000000001,0.138,0.8102131821176751,0.12372754832950965,0.0021961698428376647,0.023248500655548832,0.00036169391148012034,0.009592930098801978,0.030659975044146675,0.3923717652315968,0.8674822647248747,0.2312226005591728,0.1686437089556314,0.17643248572386122,0.12256909532857806,0.9952850633877448
29,South Carolina,45,2018,5084127,899754,42161,52306,0.1527305503974515,0.09475350930521656,0.4855967078189301,0.136,0.064,0.08900000000000001,0.214,0.078,0.13699999999999998,0.6702637443950554,0.2662402021035273,0.004656059929266126,0.015925841348967087,0.000787549170191854,0.018288292168940703,0.023838310884051483,0.3507658760061083,0.8463891241383756,0.26369541007875485,0.15735815789649168,0.1970749782718388,0.1141665080386786,0.9973447693885144
30,Georgia,13,2018,10519475,1456428,42781,58756,0.14344086891074986,0.1022058508948316,0.48665297741273106,0.138,0.065,0.083,0.217,0.069,0.135,0.5825048303266085,0.3155757297773891,0.0032782054237497594,0.04145178347778763,0.0013355229229595586,0.02862766440340416,0.02722626366810131,0.3215943390267147,0.8335269577349516,0.2661916689324841,0.16930503945268835,0.17670217820585707,0.11916028663596118,0.9912940042740948
31,Colorado,8,2018,5695564,807855,51537,71953,0.0963762009101635,0.07418822373146176,0.5029821073558649,0.15,0.054000000000000006,0.065,0.177,0.053,0.111,0.8411242503815249,0.04171281369149745,0.009682272027844828,0.03165217702759551,0.0013317381737787512,0.034558649503367886,0.039938099194390585,0.4201682232578866,0.9132208131409721,0.3911543531945708,0.2078462050739304,0.20101503363846235,0.07203100759524375,0.9917215831054772
32,Hawaii,15,2018,1420491,261467,65078,80212,0.08835269030010533,0.06527147210647427,0.5002498750624688,0.141,0.052000000000000005,0.09699999999999999,0.18600000000000005,0.071,0.149,0.2433327631079676,0.01994028825244229,0.002278789517145832,0.3762635595720071,0.10205696481005512,0.012708281854654484,0.24341935288572755,0.14169283312999345,0.8604909988641014,0.3144947545961823,0.2165369549503379,0.18282230644785,0.10012980195866984,0.9959535729833944
33,South Dakota,46,2018,882235,146358,42361,56274,0.13095203180595458,0.0901057418012569,0.5047052996532937,0.136,0.047,0.052000000000000005,0.184,0.046,0.09300000000000001,0.8397649152436709,0.02160082064302595,0.08848889468225586,0.01702834278848606,5.780772696617114e-05,0.006553809359184344,0.026505409556410703,0.442702141324697,0.901009852553328,0.2562552098279561,0.2419058336407986,0.1947416608589896,0.08134920060558867,0.9960748986551702
34,Indiana,18,2018,6691878,1051146,41342,55746,0.13139215698058684,0.07892208589923297,0.4926433282597666,0.151,0.061,0.078,0.221,0.07,0.126,0.8278583381227214,0.09523141336408106,0.002098065744772992,0.023045847518439518,0.0005185390409089943,0.024253729670505042,0.026994066538571084,0.4039981125362224,0.8633824416398864,0.2179602072404785,0.17600397756353545,0.1823666740871392,0.08869065458998626,0.9936754839116124
35,Kentucky,21,2018,4468402,731392,38254,50247,0.16882952080354946,0.10216541980730526,0.4921279837480955,0.172,0.079,0.10300000000000001,0.259,0.09,0.16,0.8672055468599289,0.07939325960376886,0.0018955322282999609,0.014613725443682102,0.001106212019419918,0.011611981195962226,0.02417374264893804,0.4123766735211761,0.8032053946447323,0.20662517500875044,0.15749959529226462,0.17074974842492124,0.13219615712469404,0.9966625136008208
36,Louisiana,22,2018,4659978,720610,36345,47905,0.18627087313215995,0.12408193050358785,0.4884910485933504,0.151,0.08199999999999999,0.092,0.247,0.092,0.153,0.6174095671696305,0.3239086107273468,0.005505819984557867,0.0163638111596235,0.0002431341950541397,0.014027104848992849,0.022541951914794446,0.32337186550283786,0.8234773317050832,0.2204132609872192,0.16656196833238507,0.16513231845242227,0.15014908877401825,0.9936699170822096
37,Washington,53,2018,7535591,1163987,52150,74073,0.10256160448463544,0.07246788603421701,0.5,0.156,0.055999999999999994,0.083,0.20600000000000002,0.07400000000000001,0.13,0.7475542396077494,0.03872397002438163,0.01291590798916767,0.08782071638442161,0.007155908541214617,0.04576323210747505,0.06006602534559001,0.4011599785908262,0.9177662637125672,0.34029589677547945,0.16796903230018892,0.20583563218489556,0.11082945528953662,0.9945428333378504
38,Illinois,17,2018,12741080,1990548,44955,65030,0.12125123651602025,0.08847510511358915,0.49186991869918706,0.12300000000000001,0.057999999999999996,0.071,0.20600000000000002,0.07400000000000001,0.136,0.7169835681119654,0.14073210434280298,0.002813419270579888,0.05634828444684437,0.0004173115622851438,0.05594329523085955,0.02676201703466268,0.3586349085779393,0.8568333946229882,0.26908670376197913,0.17813201289293196,0.15165672970458385,0.12320138856913575,0.9909697871138218
39,Iowa,19,2018,3156145,537818,42995,59955,0.11240538505513364,0.0709766242328463,0.4957135653050933,0.149,0.049,0.061,0.17600000000000002,0.057,0.111,0.9017643359224624,0.03648026310578253,0.0036417845187721102,0.025338189468481327,0.0010972246205418318,0.009731175215333895,0.02194702714862593,0.43542982942184905,0.9047688995161932,0.2267030854303872,0.19065328047778246,0.19088613620220968,0.0963992450347945,0.9976633928311728
40,New Hampshire,33,2018,1356458,245156,50240,74991,0.07638684579186375,0.0552429991347838,0.4934143870314083,0.149,0.046,0.062,0.165,0.055999999999999994,0.096,0.9244156472223984,0.01727440141898975,0.002625956719633044,0.02657509484259741,0.00037966527529787136,0.0066445109247761465,0.02208472359630744,0.4454959291226809,0.8983953074776877,0.34411150451141315,0.222937994583041,0.20132487069457813,0.06664947327997109,0.9965053706712812
41,Rhode Island,44,2018,1057315,182645,42424,64340,0.12907919474179733,0.11229294207508236,0.4879672299027138,0.141,0.055999999999999994,0.079,0.20199999999999999,0.08,0.13699999999999998,0.8065760913256693,0.06691383362574067,0.004105682790842843,0.03410904035221292,0.0008351342788100046,0.05650444758657544,0.030955770040148867,0.3960415012729612,0.8288975882175805,0.3039174354622355,0.1738642393714583,0.1705384762791207,0.15429947389521684,0.996203700536954
42,Arkansas,5,2018,3013825,507676,37762,47062,0.17245358659596752,0.10242986237298632,0.4900560938296787,0.17600000000000002,0.078,0.098,0.28300000000000003,0.09699999999999999,0.165,0.7651724967441706,0.15153965475765846,0.0069516312327358104,0.015776629366336798,0.0031182965168846896,0.02817582308196395,0.029265468300249682,0.39211820137252895,0.8253492384906909,0.2118536231769869,0.1582039332172488,0.18194872320141192,0.1135835523419873,0.9946322205291592
43,Delaware,10,2018,967171,180756,54744,64805,0.12462132727315245,0.061462967883451014,0.4837377387712959,0.11800000000000001,0.04,0.07,0.187,0.051,0.11,0.6821761611959002,0.22497986395373729,0.004546248801918172,0.040347570388276736,0.0009264132195857816,0.020319054231361364,0.0267046882092205,0.36867379229458497,0.8804963597335634,0.3060147380999801,0.19126536878443867,0.19657991989200915,0.1129134470763264,0.9950985657510162
44,Minnesota,27,2018,5611179,888634,47054,70315,0.09640011631923946,0.07578941972524092,0.497991967871486,0.141,0.047,0.061,0.17600000000000002,0.057999999999999996,0.11199999999999999,0.8250271467012548,0.06552152408611453,0.010868125932179316,0.04867533186875698,0.0004270047346555866,0.018323065437762725,0.031157801239276094,0.4294704006373828,0.9164627957066688,0.29633459894624786,0.1838922953656961,0.18666290058674329,0.07325655790147152,0.9967262847875931
45,Montana,30,2018,1062305,200239,42745,55328,0.1302351315036117,0.09423392728333103,0.5034756703078451,0.16,0.05,0.071,0.171,0.053,0.095,0.8862219419093387,0.004759461736506936,0.0640239855785297,0.008017471441817556,0.00093193574350116,0.005486183346590668,0.030559020243715318,0.45580031861925,0.9171390188724474,0.30233371121509794,0.19626043378163094,0.2169657259574808,0.08891083187883761,0.9959942907132004
